feature,importance
Theta_wavelet_23_9,0.00027362965005157984
Alpha_wavelet_26_5,0.0002715025775299461
Gamma_psd_mean_2,0.0002707419102317856
Delta_psd_mean_25,0.000266668290553993
Theta_wavelet_15_7,0.0002666309188212178
Theta_psd_mean_9,0.00026611653542812686
Theta_wavelet_22_6,0.0002651674329186135
Beta_wavelet_26_6,0.000265119482117559
Beta_wavelet_20_5,0.00026475024349082826
Delta_var_16,0.00026463363194004344
Delta_wavelet_25_6,0.00026454332111983505
Theta_psd_mean_14,0.0002638627022149228
Gamma_psd_mean_25,0.0002633356965186374
Beta_std_17,0.0002630552878807031
Gamma_wavelet_2_5,0.0002630071902800534
Alpha_std_2,0.0002617687970045937
Gamma_wavelet_14_9,0.0002606270136799867
Alpha_power_21,0.00026012715695967364
Delta_wavelet_11_5,0.0002598625646463065
Alpha_std_11,0.0002591964070061642
Alpha_pca_var_3,0.00025897105741791
Theta_wavelet_26_5,0.00025895255637090205
Gamma_psd_mean_14,0.0002585259131253544
Gamma_var_21,0.00025826378728325655
Gamma_std_15,0.00025789639968056997
Gamma_power_6,0.0002578859005073491
Delta_wavelet_17_6,0.000257650556562903
Delta_wavelet_16_5,0.00025593412603040034
Delta_psd_mean_15,0.00025557015266315414
Delta_psd_mean_11,0.0002550160642196318
Alpha_wavelet_6_5,0.00025474776998104577
Beta_wavelet_5_5,0.00025454968335834985
Alpha_wavelet_16_9,0.0002540442714403971
Beta_wavelet_16_8,0.0002536972187272372
Alpha_wavelet_6_7,0.000253591048505624
Alpha_power_25,0.0002534979467213847
Beta_wavelet_19_9,0.0002525399610558976
Delta_wavelet_25_5,0.0002522502910312464
Alpha_wavelet_10_7,0.0002515837437418509
Gamma_std_17,0.0002513309757828152
Beta_var_16,0.00025072573301918515
Alpha_skew_6,0.000250312026848449
Theta_psd_mean_1,0.0002487651757868642
Beta_wavelet_1_6,0.0002481889310147153
Theta_power_19,0.0002479534838848009
Beta_psd_mean_17,0.0002471870808391521
Beta_std_14,0.00024713495618020737
Delta_std_11,0.0002468385336448692
Alpha_wavelet_22_5,0.00024526657242904856
Alpha_std_8,0.000244792076978062
Gamma_wavelet_14_7,0.000243264741801965
Alpha_std_25,0.00024257499369166878
Theta_psd_mean_4,0.00024183464116648223
Theta_wavelet_16_8,0.00024120404989554038
Beta_var_6,0.00024061230512811415
Alpha_wavelet_15_7,0.00024031290058925607
Gamma_pca_var_4,0.00023989457247542228
Delta_var_24,0.00023970560426016574
Gamma_psd_mean_15,0.0002394922512730392
Delta_wavelet_14_7,0.00023939724644162863
Delta_var_5,0.00023879306361907003
Beta_wavelet_11_7,0.0002374749911583147
Alpha_wavelet_25_7,0.0002372027028776819
Beta_wavelet_25_6,0.00023615348914893735
Gamma_wavelet_3_6,0.00023503246922861946
Gamma_var_24,0.00023479620858108262
Alpha_wavelet_16_7,0.0002345542905586019
Theta_pca_var_3,0.00023383524407687064
Theta_power_22,0.00023376199015821204
Alpha_var_9,0.00023361226170877193
Gamma_var_29,0.00023232942816706368
Alpha_power_24,0.0002303711536364802
Beta_psd_mean_22,0.00023004748062270867
Delta_wavelet_16_8,0.0002299309617208053
Gamma_wavelet_9_6,0.00022873609934849918
Gamma_power_16,0.00022708912081586112
Alpha_wavelet_1_6,0.00022653493524264493
Gamma_wavelet_17_8,0.00022617687482733194
Beta_skew_26,0.00022560789586729708
Alpha_wavelet_16_8,0.00022536982392175906
Theta_wavelet_15_8,0.00022423176256669645
Alpha_var_11,0.00022385172944286132
Alpha_wavelet_3_6,0.0002236683269897027
Alpha_psd_mean_25,0.0002233280852271298
Delta_skew_20,0.00022288990274828266
Theta_wavelet_13_9,0.00022251883298540664
Alpha_wavelet_19_5,0.00022194735725270722
Theta_var_14,0.0002202669650368269
Gamma_wavelet_9_8,0.00021939059336926916
Theta_power_6,0.00021864039344983804
Alpha_var_16,0.0002185068505081416
Beta_wavelet_14_6,0.00021796432221640096
Theta_wavelet_31_5,0.00021263470574474252
Beta_psd_mean_0,0.00021163577563526072
Beta_wavelet_9_8,0.00021135094091695504
Alpha_wavelet_4_6,0.0002102719928910874
Alpha_wavelet_29_6,0.00021017930103285054
Beta_std_23,0.00020998681068720758
Alpha_var_29,0.0002091455243684798
Gamma_power_25,0.00020852386232051622
Theta_wavelet_2_5,0.00020742089335539014
Beta_power_25,0.00020735605746062164
Gamma_wavelet_24_9,0.00020556141108521347
Beta_std_22,0.00020478795873731702
Beta_wavelet_26_8,0.00020458850565655023
Alpha_var_21,0.00020326088004752845
Delta_var_25,0.00020199238452288916
Theta_wavelet_14_8,0.00019883051177061974
Delta_var_1,0.00019842855228499254
Delta_wavelet_22_5,0.0001971618788662715
Theta_std_15,0.00019699696391721702
Theta_wavelet_15_5,0.00019697317243480659
Gamma_wavelet_11_5,0.00019625361229441647
Beta_wavelet_27_7,0.0001960997244857971
Theta_std_24,0.00019545562689971145
Alpha_wavelet_24_8,0.0001951214246540446
Delta_wavelet_17_5,0.00019501766085635897
Alpha_wavelet_6_6,0.000194660156055539
Beta_var_5,0.00019333914634440496
Beta_wavelet_3_6,0.00019289395612978185
Beta_pca_var_4,0.00019260683522776852
Beta_wavelet_4_5,0.00019222875332445337
Alpha_wavelet_28_5,0.000191456987976827
Gamma_wavelet_6_6,0.0001905373330276204
Gamma_power_22,0.0001898118630000735
Gamma_power_3,0.00018915594609627225
Beta_wavelet_15_6,0.000187609501145141
Theta_wavelet_26_6,0.00018592422718820438
Beta_std_16,0.0001852807147471377
Theta_wavelet_17_6,0.00018511348169357393
Gamma_wavelet_24_8,0.00018391002392974368
Delta_wavelet_17_3,0.0001835749989162615
Theta_wavelet_25_7,0.00018327040763562027
Alpha_psd_mean_16,0.00017962279379254173
Theta_wavelet_5_8,0.00017952415327622157
Theta_psd_mean_3,0.00017931928322577464
Theta_wavelet_24_5,0.00017913745665853168
Delta_wavelet_21_6,0.00017882096728888782
Theta_wavelet_20_8,0.000178235314656922
Beta_wavelet_21_6,0.00017817272851269045
Beta_var_0,0.00017778388433484194
Delta_wavelet_28_9,0.0001771873460373247
Gamma_wavelet_2_8,0.00017709955658631575
Beta_psd_mean_19,0.00017631313787875758
Gamma_psd_mean_28,0.00017505694944248965
Theta_wavelet_4_8,0.0001739464949715998
Gamma_psd_mean_26,0.00017349042703792127
Theta_wavelet_9_7,0.00017324552907559417
Beta_wavelet_22_7,0.0001707930908044924
Theta_var_21,0.00017000732752119833
Beta_power_22,0.00016943065429915596
Alpha_var_30,0.00016799400062584928
Theta_psd_mean_24,0.00016711033023088568
Beta_wavelet_17_8,0.00016705663145043367
Delta_wavelet_16_9,0.00016692425407698343
Theta_wavelet_11_8,0.00016571500782476862
Gamma_wavelet_17_9,0.00016466933485005756
Theta_wavelet_9_5,0.00016406299626561474
Theta_std_19,0.0001639053396685313
Delta_var_29,0.00016359484109252539
Beta_wavelet_14_9,0.0001630154837047978
Alpha_psd_mean_8,0.00016179591730040028
Alpha_var_24,0.00016160704544870432
Alpha_std_31,0.00016058075476435462
Alpha_psd_mean_31,0.00016044369692458883
Theta_var_19,0.00015859128391439595
Beta_wavelet_6_7,0.00015836958661127795
Theta_wavelet_1_8,0.00015812759662107347
Beta_power_19,0.00015567054777279254
Beta_power_29,0.00015373600159273036
Gamma_var_27,0.00015365888690654897
Alpha_power_26,0.00015348648995334373
Delta_wavelet_3_7,0.00015096809713488528
Alpha_psd_mean_9,0.00015039731045282117
Beta_wavelet_9_9,0.00015015615651883807
Delta_wavelet_17_9,0.00014958101190964255
Beta_pca_var_2,0.00014918164812716643
Delta_var_18,0.0001489815344247595
Alpha_psd_mean_0,0.00014778925188745054
Beta_wavelet_1_9,0.00014720988828592583
Delta_wavelet_15_8,0.00014702750293774593
Gamma_wavelet_22_9,0.00014654621859731777
Alpha_wavelet_2_6,0.00014610285495720663
Beta_psd_mean_26,0.00014598376353774939
Gamma_wavelet_14_5,0.0001459609553418614
Beta_var_25,0.00014532337373824797
Alpha_wavelet_22_8,0.00014530416451122023
Alpha_var_31,0.0001452280870505952
Alpha_wavelet_21_6,0.00014458518967402984
Theta_wavelet_20_9,0.00014442494430449697
Theta_psd_mean_22,0.000143282093476092
Gamma_wavelet_19_9,0.0001427711205885613
Alpha_power_28,0.0001425677062904751
Delta_wavelet_11_6,0.00014240516391766036
Gamma_wavelet_21_9,0.00013992469438476771
Alpha_wavelet_14_5,0.0001393567027405681
Theta_power_24,0.00013742870693291803
Beta_wavelet_12_5,0.00013714791205518196
Alpha_wavelet_24_5,0.00013672989426555737
Delta_wavelet_22_7,0.00013605329373529717
Beta_var_22,0.0001355571809268477
Delta_std_18,0.00013524209719188368
Beta_skew_3,0.00013422217984809275
Beta_psd_mean_15,0.00013398535580758057
Alpha_wavelet_1_9,0.0001332403116111447
Beta_wavelet_11_6,0.00013287910806167628
Gamma_std_22,0.00013284168074521627
Delta_power_14,0.00013226913420914864
Alpha_wavelet_29_5,0.00013162797359707155
Beta_wavelet_16_7,0.00013022087500125804
Theta_var_30,0.00012972910220618156
Alpha_wavelet_17_3,0.00012892849338015544
Delta_wavelet_3_6,0.00012850602659695342
Theta_pca_var_2,0.00012821905771243103
Gamma_ica_infomax_energy_0,0.00012791279849278656
Gamma_var_15,0.00012726400499619032
Gamma_wavelet_4_7,0.000126649201148068
Delta_skew_5,0.0001266010073510803
Theta_wavelet_28_6,0.00012635002784969473
Theta_wavelet_29_8,0.00012578374339226381
Theta_std_28,0.00012576186110007588
Gamma_wavelet_16_5,0.00012536575491996698
Delta_power_8,0.00012524003340556408
Theta_var_25,0.000124910855858112
Alpha_wavelet_2_8,0.00012425464760001717
Gamma_wavelet_15_9,0.00012409932511073157
Delta_std_8,0.00012359818493690473
Gamma_wavelet_11_6,0.00012331932783954237
Beta_wavelet_23_6,0.00012328391935460264
Theta_wavelet_17_9,0.00012143487575103524
Delta_std_6,0.0001210198606435815
Theta_var_1,0.00012017461397666502
Gamma_var_25,0.00011995545458903739
Beta_std_30,0.00011972726220755645
Beta_wavelet_16_9,0.00011879356133505922
Theta_power_8,0.00011850704293526465
Theta_power_1,0.00011828901604170367
Theta_power_29,0.00011827942202220957
Alpha_wavelet_24_6,0.00011803413752078137
Alpha_power_31,0.00011800209039712516
Beta_wavelet_1_8,0.00011675489744501239
Alpha_wavelet_3_5,0.00011632324323679644
Alpha_skew_4,0.00011627899122793585
Beta_skew_17,0.00011553838049486095
Alpha_wavelet_14_9,0.00011552396636006544
Gamma_std_1,0.00011494995884126154
Theta_wavelet_18_7,0.00011489254935978849
Delta_wavelet_1_5,0.00011370396490219296
Alpha_skew_30,0.00011352597546145077
Gamma_wavelet_17_6,0.00011335177317030673
Beta_wavelet_6_5,0.00011238723971739953
Alpha_psd_mean_21,0.00011200895005487708
Delta_pca_var_0,0.00011136101507835369
Beta_std_3,0.00011105575343027128
Gamma_wavelet_27_9,0.00011010326912447305
Gamma_std_28,0.00010987685004437834
Theta_wavelet_0_4,0.00010969940817169487
Theta_power_26,0.00010919344058614836
Gamma_wavelet_0_2,0.00010891829366362741
Alpha_var_5,0.00010885826767437422
Delta_var_22,0.00010865650872597703
Delta_skew_3,0.0001085171550448292
Delta_std_24,0.00010829325299012687
Delta_power_2,0.00010782189007860305
Beta_wavelet_14_8,0.00010766156707963234
Delta_wavelet_6_6,0.0001071318881781227
Alpha_wavelet_21_5,0.00010674881838683825
Theta_psd_mean_28,0.0001059146916988135
Gamma_skew_5,0.00010496015456658952
Alpha_wavelet_31_5,0.00010412234771578557
Alpha_wavelet_2_7,0.0001040322777322103
Gamma_wavelet_22_8,0.0001038221436648938
Beta_psd_mean_9,0.00010345121309198542
Gamma_std_3,0.00010342027476405494
Beta_ica_infomax_energy_1,0.00010318569916174384
Alpha_wavelet_11_6,0.00010297284180322958
Gamma_wavelet_16_7,0.00010216907446894297
Alpha_wavelet_9_5,0.00010169743250518072
Gamma_wavelet_1_9,0.00010049043685469242
Gamma_wavelet_15_8,0.00010045422900480546
Beta_power_24,9.978305541743201e-05
Alpha_var_3,9.975695303131703e-05
Alpha_wavelet_9_8,9.967554244013401e-05
Alpha_var_27,9.904963095616666e-05
Delta_psd_mean_23,9.86032559336775e-05
Beta_wavelet_22_9,9.840493435455491e-05
Gamma_wavelet_3_8,9.765066431850841e-05
Delta_var_17,9.748638893833028e-05
Gamma_wavelet_18_5,9.720911081065992e-05
Alpha_power_2,9.707439860384169e-05
Beta_psd_mean_14,9.704779791282118e-05
Alpha_wavelet_28_7,9.66869900892532e-05
Theta_wavelet_2_6,9.627097264154987e-05
Beta_var_19,9.542394147497763e-05
Alpha_wavelet_21_7,9.525448741580004e-05
Beta_var_14,9.519158012758039e-05
Delta_wavelet_23_7,9.506231479081437e-05
Gamma_pca_var_0,9.491350509776227e-05
Delta_wavelet_20_6,9.484827522045771e-05
Gamma_wavelet_9_9,9.474945509536382e-05
Alpha_wavelet_15_9,9.402370016761809e-05
Delta_std_25,9.341201951351229e-05
Alpha_wavelet_22_9,9.334665608165241e-05
Theta_wavelet_31_6,9.324125636317653e-05
Theta_std_8,9.31992685237515e-05
Beta_psd_mean_25,9.319430740395875e-05
Delta_mean_13,9.3149786295213e-05
Beta_wavelet_12_6,9.302512587376134e-05
Theta_mean_0,9.257590502572475e-05
Theta_wavelet_4_9,9.123912134288215e-05
Delta_wavelet_20_7,9.100781630814223e-05
Beta_psd_mean_8,9.012945585455345e-05
Gamma_wavelet_29_5,8.974594888961894e-05
Gamma_wavelet_18_6,8.969287920660396e-05
Delta_skew_23,8.84992423681524e-05
Alpha_skew_21,8.78970157756749e-05
Gamma_std_14,8.788932732584264e-05
Alpha_std_28,8.782719270260169e-05
Gamma_wavelet_16_9,8.7807050832265e-05
Theta_wavelet_3_8,8.73251545231351e-05
Beta_wavelet_17_9,8.724122543243594e-05
Gamma_wavelet_10_6,8.71333434573682e-05
Beta_skew_18,8.689975476114492e-05
Beta_pca_var_0,8.631194690833671e-05
Beta_wavelet_3_9,8.595042562009492e-05
Beta_psd_mean_27,8.592575310774971e-05
Gamma_std_8,8.586866178443529e-05
Theta_wavelet_11_9,8.564306913294239e-05
Alpha_pca_var_2,8.434095911778164e-05
Gamma_wavelet_19_3,8.431230578507265e-05
Alpha_wavelet_16_4,8.429410223229329e-05
Beta_var_10,8.420632458699339e-05
Beta_std_26,8.398705927597307e-05
Beta_wavelet_14_5,8.371799185042857e-05
Theta_std_1,8.318560763174384e-05
Alpha_wavelet_9_9,8.167456152489313e-05
Beta_wavelet_1_5,8.141698340497858e-05
Delta_std_23,8.101779454851556e-05
Theta_psd_mean_10,8.04893412149408e-05
Alpha_wavelet_14_8,8.044794292325719e-05
Gamma_power_1,7.983108989818212e-05
Theta_wavelet_26_8,7.9172251249751e-05
Theta_wavelet_22_8,7.91494177360234e-05
Delta_wavelet_26_5,7.88386756169532e-05
Theta_std_21,7.858181345199558e-05
Delta_wavelet_7_7,7.785184065959997e-05
Beta_wavelet_25_9,7.778650275102045e-05
Delta_wavelet_23_8,7.76348400213409e-05
Theta_psd_mean_12,7.743399142899255e-05
Beta_wavelet_26_4,7.701963030249352e-05
Delta_skew_13,7.675153413051724e-05
Delta_psd_mean_26,7.661147062524165e-05
Gamma_power_10,7.572017860550121e-05
Delta_power_25,7.54137150513815e-05
Alpha_skew_18,7.511941644976455e-05
Beta_wavelet_16_1,7.438950969019845e-05
Gamma_wavelet_25_7,7.415874489112655e-05
Delta_wavelet_18_5,7.408971570138703e-05
Gamma_wavelet_26_7,7.386708953976491e-05
Beta_skew_13,7.381550641054282e-05
Delta_wavelet_0_5,7.35621375284808e-05
Alpha_wavelet_11_8,7.325005063536079e-05
Alpha_wavelet_2_5,7.306812925012193e-05
Gamma_power_17,7.27991241774072e-05
Beta_wavelet_10_5,7.254330665708621e-05
Delta_wavelet_6_5,7.221553640682369e-05
Beta_skew_5,7.220413609767946e-05
Theta_wavelet_21_5,7.209141469962184e-05
Alpha_var_14,7.20640188422516e-05
Beta_wavelet_23_7,7.104907562101923e-05
Delta_var_15,7.094771311877487e-05
Delta_std_1,7.083441553919097e-05
Alpha_power_29,7.081416913749022e-05
Gamma_wavelet_8_9,7.05208344545567e-05
Beta_skew_23,7.051904843878821e-05
Delta_wavelet_1_7,7.039288954773585e-05
Alpha_std_24,7.036643652751345e-05
Alpha_wavelet_2_9,7.033029340351165e-05
Gamma_wavelet_16_4,7.021687504172761e-05
Gamma_wavelet_24_6,7.001938936360163e-05
Beta_wavelet_16_6,6.970008577451961e-05
Theta_wavelet_18_8,6.966260878109074e-05
Theta_skew_24,6.95412641110754e-05
Beta_wavelet_19_7,6.92546935858113e-05
Delta_wavelet_8_5,6.851659742887607e-05
Delta_mean_16,6.804783113439717e-05
Delta_wavelet_18_8,6.790305287576226e-05
Delta_pca_var_2,6.783816409025492e-05
Delta_psd_mean_0,6.780642451988991e-05
Alpha_pca_var_4,6.777108412817535e-05
Delta_skew_2,6.75195753778676e-05
Delta_wavelet_13_2,6.737833768277452e-05
Alpha_wavelet_31_7,6.721397140467425e-05
Gamma_power_21,6.690692267214802e-05
Delta_wavelet_18_9,6.667165745513783e-05
Theta_wavelet_18_6,6.621540091093489e-05
Delta_var_23,6.582313001012897e-05
Delta_psd_mean_21,6.54858079146407e-05
Gamma_wavelet_27_8,6.539328098138133e-05
Gamma_wavelet_29_9,6.510548030996549e-05
Beta_wavelet_23_5,6.480777460882297e-05
Theta_wavelet_11_2,6.43346239223559e-05
Alpha_ica_infomax_energy_1,6.404853768215407e-05
Gamma_wavelet_16_8,6.366297416077665e-05
Beta_power_28,6.363879697970332e-05
Alpha_skew_23,6.323731419388288e-05
Alpha_mean_16,6.294318509832887e-05
Gamma_skew_16,6.293491854952437e-05
Theta_wavelet_18_9,6.289837416638302e-05
Gamma_psd_mean_23,6.288115261315892e-05
Beta_std_25,6.268564181473271e-05
Delta_wavelet_4_9,6.219917646739738e-05
Theta_wavelet_16_9,6.196068644831617e-05
Delta_var_8,6.170853224896602e-05
Theta_wavelet_9_8,6.170077534653778e-05
Alpha_var_28,6.12031377435903e-05
Alpha_std_3,6.11657482169991e-05
Beta_ica_infomax_energy_0,6.0984764289233746e-05
Gamma_skew_13,6.091919423750741e-05
Beta_ica_infomax_energy_3,6.0647531200792416e-05
Gamma_var_14,6.0630761651398344e-05
Gamma_wavelet_6_5,6.059945760742387e-05
Gamma_psd_mean_8,6.0419811856559876e-05
Delta_wavelet_17_4,6.000779339787083e-05
Theta_wavelet_18_2,5.993592534565968e-05
Beta_wavelet_8_8,5.9505749263161186e-05
Delta_psd_mean_1,5.9499493415266985e-05
Alpha_var_8,5.911440726215325e-05
Delta_power_24,5.896931989024153e-05
Theta_std_9,5.883739262072645e-05
Alpha_std_29,5.878702834988405e-05
Theta_skew_23,5.853125950642689e-05
Delta_psd_mean_8,5.80722987664143e-05
Gamma_wavelet_1_5,5.771617329155551e-05
Delta_skew_17,5.769308216052216e-05
Gamma_wavelet_24_4,5.768921434085498e-05
Delta_wavelet_15_7,5.7617115844485704e-05
Beta_wavelet_2_5,5.7487453901104786e-05
Delta_power_22,5.68421849845388e-05
Delta_wavelet_12_5,5.675959838258813e-05
Beta_var_9,5.667062889688741e-05
Delta_var_6,5.646461092085412e-05
Beta_var_1,5.591400955217792e-05
Delta_wavelet_9_7,5.591137274658021e-05
Delta_wavelet_24_6,5.575378560040708e-05
Gamma_wavelet_22_6,5.5726525250977574e-05
Delta_wavelet_11_3,5.559927328600449e-05
Gamma_wavelet_0_3,5.433968213216153e-05
Alpha_wavelet_11_3,5.432195856354801e-05
Delta_wavelet_9_8,5.421160476640824e-05
Gamma_std_25,5.403318921847872e-05
Alpha_mean_0,5.40121068070796e-05
Theta_wavelet_5_4,5.398687378271657e-05
Gamma_power_9,5.34324299423384e-05
Theta_wavelet_12_4,5.323637834196013e-05
Delta_std_22,5.310605773358631e-05
Delta_wavelet_13_4,5.274737299153192e-05
Gamma_wavelet_14_8,5.2392297465547395e-05
Beta_wavelet_1_1,5.227855798589842e-05
Alpha_psd_mean_30,5.222609155931267e-05
Gamma_wavelet_25_9,5.1803955053072006e-05
Alpha_wavelet_21_8,5.1727572633997174e-05
Alpha_power_14,5.148391368024874e-05
Gamma_std_29,5.104273591642014e-05
Gamma_wavelet_11_0,5.0822733453140374e-05
Delta_mean_0,5.04530386964672e-05
Delta_wavelet_2_7,5.0282591526241364e-05
Gamma_wavelet_7_2,5.0200426436748123e-05
Gamma_skew_26,4.993032259327407e-05
Gamma_skew_6,4.9873246525958815e-05
Delta_wavelet_9_0,4.983459519917694e-05
Gamma_power_8,4.97758635465672e-05
Theta_wavelet_26_0,4.9747366791546276e-05
Delta_wavelet_24_7,4.96819623310793e-05
Gamma_wavelet_18_3,4.930554286321531e-05
Theta_pca_var_4,4.9113825655329454e-05
Theta_skew_2,4.9063432296642e-05
Beta_wavelet_25_8,4.899212065144292e-05
Beta_wavelet_16_3,4.895552485259018e-05
Gamma_wavelet_15_6,4.867921579754194e-05
Delta_wavelet_13_0,4.840163272977738e-05
Alpha_skew_8,4.823135160848537e-05
Beta_wavelet_0_2,4.819629933946355e-05
Gamma_wavelet_13_1,4.804227667725802e-05
Gamma_mean_31,4.804079046859216e-05
Theta_wavelet_8_6,4.799341915837665e-05
Alpha_skew_11,4.777522164871703e-05
Gamma_pca_var_1,4.7611125617779696e-05
Delta_wavelet_4_8,4.6976995926652846e-05
Delta_wavelet_16_2,4.680879407058691e-05
Alpha_wavelet_0_8,4.655327477439381e-05
Beta_mean_28,4.652005393195409e-05
Gamma_wavelet_15_5,4.643197794464879e-05
Gamma_wavelet_23_4,4.611759304684904e-05
Delta_std_29,4.592162239302711e-05
Alpha_skew_5,4.565165979989839e-05
Delta_pca_var_1,4.533358670367414e-05
Delta_wavelet_8_0,4.519100928665976e-05
Gamma_skew_8,4.5072267313525195e-05
Delta_wavelet_8_8,4.5071135370769454e-05
Theta_wavelet_17_1,4.498236870023246e-05
Gamma_psd_mean_29,4.494944458050443e-05
Alpha_skew_22,4.491037490547551e-05
Beta_wavelet_13_2,4.448909239264697e-05
Beta_wavelet_31_7,4.428057441070854e-05
Beta_ica_infomax_energy_2,4.4259964376237135e-05
Alpha_psd_mean_3,4.4196616431296295e-05
Alpha_wavelet_26_9,4.398248622213413e-05
Delta_var_26,4.387653425353615e-05
Theta_mean_25,4.3734627225465954e-05
Delta_psd_mean_18,4.359822820912072e-05
Beta_wavelet_16_0,4.3559345848630686e-05
Alpha_wavelet_11_5,4.353251035722132e-05
Theta_ica_infomax_energy_3,4.34363449227885e-05
Theta_wavelet_16_0,4.339139986400577e-05
Theta_wavelet_17_3,4.32757135369223e-05
Gamma_wavelet_5_5,4.298983652771748e-05
Beta_mean_5,4.2920313581108856e-05
Alpha_skew_17,4.282568974984345e-05
Gamma_wavelet_21_4,4.282212104147758e-05
Gamma_var_9,4.276894810651549e-05
Delta_skew_16,4.2742012557929135e-05
Theta_pca_var_0,4.266720517611781e-05
Theta_skew_17,4.253790567832452e-05
Alpha_skew_13,4.253020235230549e-05
Gamma_wavelet_4_4,4.235950166219444e-05
Theta_skew_6,4.2262115174122046e-05
Beta_wavelet_1_2,4.2160573813234676e-05
Theta_wavelet_2_9,4.18684512214692e-05
Beta_skew_22,4.18013234537276e-05
Delta_wavelet_14_0,4.1632812293699206e-05
Delta_pca_var_4,4.1242221125019895e-05
Gamma_wavelet_9_7,4.1075368210820004e-05
Beta_pca_var_1,4.084920440640288e-05
Gamma_wavelet_17_1,4.08394044723953e-05
Theta_skew_4,4.071520417361008e-05
Theta_wavelet_0_0,4.056127418387102e-05
Gamma_wavelet_10_5,4.042714939552179e-05
Gamma_wavelet_16_0,4.0358553888071194e-05
Beta_wavelet_15_2,4.033159981388323e-05
Alpha_mean_23,4.0322599836559374e-05
Delta_wavelet_22_2,4.030464708593663e-05
Theta_wavelet_3_9,4.0184583209534574e-05
Alpha_psd_mean_10,4.004272425019434e-05
Gamma_wavelet_8_8,3.9811741589625085e-05
Beta_wavelet_21_5,3.9771120227719256e-05
Gamma_wavelet_18_2,3.973743049745469e-05
Beta_power_8,3.958008116837423e-05
Gamma_wavelet_25_6,3.9544994199148795e-05
Alpha_wavelet_1_2,3.952209502869331e-05
Beta_wavelet_9_5,3.949590418817907e-05
Delta_wavelet_14_9,3.942396816702027e-05
Gamma_wavelet_1_2,3.935658710435056e-05
Gamma_wavelet_4_2,3.926068419052621e-05
Alpha_wavelet_11_9,3.914708171989733e-05
Gamma_wavelet_26_3,3.907182798782488e-05
Delta_wavelet_1_8,3.9039320284558285e-05
Beta_wavelet_16_5,3.902420332668518e-05
Delta_skew_25,3.867712574737545e-05
Beta_wavelet_8_7,3.861320702767347e-05
Delta_wavelet_8_7,3.837667824650474e-05
Gamma_mean_10,3.828985229410225e-05
Beta_wavelet_1_4,3.8216645745271e-05
Delta_ica_infomax_energy_0,3.809715694118518e-05
Beta_wavelet_13_0,3.8034942240354786e-05
Theta_psd_mean_0,3.785089694792112e-05
Gamma_wavelet_23_5,3.783507617134793e-05
Beta_wavelet_17_3,3.7809788512131765e-05
Alpha_skew_29,3.773735929079418e-05
Beta_wavelet_0_1,3.766002932965342e-05
Delta_wavelet_9_9,3.760295898338836e-05
Theta_ica_infomax_energy_1,3.755327776410158e-05
Theta_wavelet_12_8,3.7520132011329846e-05
Beta_psd_mean_3,3.736153738391351e-05
Theta_wavelet_21_0,3.730349504177911e-05
Delta_wavelet_4_1,3.728314492124259e-05
Alpha_wavelet_0_3,3.698451120492714e-05
Delta_wavelet_23_0,3.684960704545849e-05
Theta_ica_infomax_energy_2,3.6603574328906985e-05
Theta_wavelet_4_3,3.659794094323273e-05
Gamma_psd_mean_31,3.6344117511933435e-05
Delta_wavelet_23_2,3.628173145068592e-05
Alpha_wavelet_30_6,3.623805194038655e-05
Theta_wavelet_29_7,3.616063436977596e-05
Theta_std_0,3.611180024858513e-05
Theta_wavelet_20_4,3.6100558465578046e-05
Theta_skew_16,3.6057072762271716e-05
Theta_wavelet_8_8,3.5978080815647414e-05
Delta_wavelet_1_6,3.596138929932123e-05
Delta_wavelet_4_7,3.5710110417963186e-05
Delta_mean_3,3.54020579128914e-05
Alpha_wavelet_17_8,3.536119929016653e-05
Gamma_wavelet_16_1,3.53368819849238e-05
Theta_wavelet_25_8,3.533454785432526e-05
Beta_var_8,3.5247140012366565e-05
Theta_wavelet_8_7,3.50473942698601e-05
Delta_std_21,3.487128093017866e-05
Alpha_wavelet_5_4,3.457086971786568e-05
Alpha_wavelet_5_1,3.44912396385663e-05
Theta_wavelet_17_2,3.445083361744907e-05
Alpha_wavelet_14_4,3.438437462647882e-05
Delta_power_0,3.430145527016783e-05
Delta_wavelet_15_9,3.414875147749156e-05
Beta_wavelet_28_9,3.412486446078274e-05
Alpha_wavelet_20_3,3.410912987225302e-05
Theta_wavelet_16_4,3.4101622031467456e-05
Gamma_wavelet_13_2,3.405989389463353e-05
Delta_wavelet_8_6,3.396346257654163e-05
Delta_wavelet_11_7,3.3937116707769646e-05
Gamma_wavelet_16_6,3.3873715294330635e-05
Delta_skew_6,3.3864801120059565e-05
Gamma_psd_mean_22,3.384815522111911e-05
Theta_skew_0,3.3800596306630445e-05
Beta_wavelet_8_6,3.379708009613267e-05
Alpha_wavelet_20_9,3.366101642537051e-05
Theta_wavelet_25_4,3.365651596572911e-05
Beta_wavelet_13_4,3.365227465279734e-05
Gamma_wavelet_8_7,3.338007929333865e-05
Gamma_wavelet_27_7,3.324433208034052e-05
Alpha_psd_mean_28,3.321096787964069e-05
Theta_ica_infomax_energy_4,3.3164463401496615e-05
Theta_wavelet_1_0,3.301739785871031e-05
Delta_wavelet_2_6,3.2888299227466475e-05
Delta_wavelet_12_9,3.267693091118279e-05
